date,name,label,time,floor,closing,year
23.07.2022,Jennifer Cardini,correspondant,23:59,Berghain,FALSE,2022
23.07.2022,Honcho,,04:00,Berghain,FALSE,2022
23.07.2022,Tama Sumo B2B Lakuti,ostgut ton / uzuri,07:00,Berghain,FALSE,2022
23.07.2022,Eris Drew B2B Octo Octa,t4t luv nrg,10:00,Berghain,FALSE,2022
23.07.2022,Avalon Emerson,ad 93,13:00,Berghain,FALSE,2022
23.07.2022,Honey Dijon,classic,16:00,Berghain,FALSE,2022
23.07.2022,Noncompliant,valence,19:00,Berghain,FALSE,2022
23.07.2022,Steffi B2B Virginia,klakson / ostgut ton,22:00,Berghain,FALSE,2022
23.07.2022,Boris,ostgut ton,01:00,Berghain,TRUE,2022
23.07.2022,Ralf,,23:59,Panorama Bar,FALSE,2022
23.07.2022,Mystery Affair,,03:00,Panorama Bar,FALSE,2022
23.07.2022,Alinka,twirl,06:00,Panorama Bar,FALSE,2022
23.07.2022,Pjotr feat. Your Planet Is Next,,09:00,Panorama Bar,FALSE,2022
23.07.2022,nd_baumecker,ostgut ton,12:00,Panorama Bar,FALSE,2022
23.07.2022,OMOLOKO,,15:00,Panorama Bar,FALSE,2022
23.07.2022,fka.m4a,,18:00,Panorama Bar,FALSE,2022
23.07.2022,Bottoms,,21:00,Panorama Bar,FALSE,2022
23.07.2022,Cormac,polari,22:00,Panorama Bar,FALSE,2022
23.07.2022,Massimiliano Pagliara,funnuvojere,01:00,Panorama Bar,TRUE,2022
23.07.2022,Kiddy Smile,neverbeener,12:00,Garten,FALSE,2022
23.07.2022,Mike Starr,,14:00,Garten,FALSE,2022
23.07.2022,Authentically Plastic,,16:00,Garten,FALSE,2022
23.07.2022,Dee Diggs,,18:00,Garten,TRUE,2022
23.07.2022,Phase Fatale,ostgut ton,06:00,Other,FALSE,2022
23.07.2022,Roi Perez,ostgut ton,09:00,Other,FALSE,2022
23.07.2022,Chris Cruse,spotlight,12:00,Other,FALSE,2022
23.07.2022,Kim Ann Foxman,firehouse,15:00,Other,FALSE,2022
23.07.2022,Carlos Valdes,,18:00,Other,FALSE,2022
23.07.2022,Paramida,love on the rocks,21:00,Other,FALSE,2022
23.07.2022,Luigi Di Venere,philoxenia,23:59,Other,TRUE,2022
30.07.2022,Olivia Mendez,mord,23:59,Berghain,FALSE,2022
30.07.2022,Cora,,04:00,Berghain,FALSE,2022
30.07.2022,Viscerale,,08:15,Berghain,FALSE,2022
30.07.2022,Martyn,3024,12:30,Berghain,FALSE,2022
30.07.2022,Marcel Dettmann,bad manners,17:00,Berghain,FALSE,2022
30.07.2022,R�dh�d,wsnwg,21:00,Berghain,FALSE,2022
30.07.2022,Norman Nodge,ostgut ton,01:00,Berghain,TRUE,2022
30.07.2022,Vera Logdanidi,semantica,23:59,Panorama Bar,FALSE,2022
30.07.2022,Paula Tape,rhythm section international,04:00,Panorama Bar,FALSE,2022
30.07.2022,Ouissam,,08:00,Panorama Bar,FALSE,2022
30.07.2022,,,12:00,Panorama Bar,FALSE,2022
30.07.2022,Binh,time passages,20:00,Panorama Bar,FALSE,2022
30.07.2022,Dinky B2B Matthew Styles,crosstown rebels / ostgut ton,23:59,Panorama Bar,TRUE,2022
30.07.2022,Jenny Cara,,12:00,Garten,FALSE,2022
30.07.2022,Tiago Oudman,,16:00,Garten,TRUE,2022
13.08.2022,SO,,23:59,Berghain,FALSE,2022
13.08.2022,Barker,ostgut ton,04:00,Berghain,FALSE,2022
13.08.2022,Luke Slater,mote-evolver,05:00,Berghain,FALSE,2022
13.08.2022,Beste Hira,,09:00,Berghain,FALSE,2022
13.08.2022,Nur Jaber,osf,13:00,Berghain,FALSE,2022
13.08.2022,Fran�ois X,xx lab,17:00,Berghain,FALSE,2022
13.08.2022,Rolando,r3,21:00,Berghain,FALSE,2022
13.08.2022,Vincent Neumann,,01:00,Berghain,TRUE,2022
13.08.2022,nd_baumecker,ostgut ton,23:59,Panorama Bar,FALSE,2022
13.08.2022,Alex Kassian,love on the rocks,04:00,Panorama Bar,FALSE,2022
13.08.2022,Joe Delon,welt discos,08:00,Panorama Bar,FALSE,2022
13.08.2022,,,12:00,Panorama Bar,FALSE,2022
13.08.2022,Roman Fl�gel,running back,20:00,Panorama Bar,FALSE,2022
13.08.2022,Sedef Adasi,public possession,23:59,Panorama Bar,TRUE,2022
13.08.2022,Steffi,klakson,12:00,Garten,FALSE,2022
13.08.2022,Virginia,ostgut ton,16:00,Garten,TRUE,2022
20.08.2022,Key Clef,ipnotica erotica,23:59,Berghain,FALSE,2022
20.08.2022,Newa,klockworks,04:00,Berghain,FALSE,2022
20.08.2022,Philippa Pacho,,08:00,Berghain,FALSE,2022
20.08.2022,Fiedel,ostgut ton,12:00,Berghain,FALSE,2022
20.08.2022,Nene H,incienso,16:00,Berghain,FALSE,2022
20.08.2022,Robert Hood,m-plant,20:00,Berghain,FALSE,2022
20.08.2022,Fadi Mohem,klockworks,23:00,Berghain,TRUE,2022
20.08.2022,Jennifer Loveless,sex tags ufo,23:59,Panorama Bar,FALSE,2022
20.08.2022,Koloah,salon imaginalis,04:00,Panorama Bar,FALSE,2022
20.08.2022,AIDA,,08:00,Panorama Bar,FALSE,2022
20.08.2022,,,12:00,Panorama Bar,FALSE,2022
20.08.2022,Solar,,20:00,Panorama Bar,FALSE,2022
20.08.2022,Paramida,love on the rocks,23:59,Panorama Bar,TRUE,2022
20.08.2022,�me,innervisions,12:00,Garten,FALSE,2022
20.08.2022,Job Jobse,,16:00,Garten,TRUE,2022
20.08.2022,Colin Benders,hiss &amp; hertz,20:30,S�ule,TRUE,2022
27.08.2022,Etapp Kyle,ostgut ton,23:59,Berghain,FALSE,2022
27.08.2022,Naty Seres,never not now,04:00,Berghain,FALSE,2022
27.08.2022,Pa�l,midnight shift,08:00,Berghain,FALSE,2022
27.08.2022,Cashu,,12:00,Berghain,FALSE,2022
27.08.2022,SPFDJ,,16:00,Berghain,FALSE,2022
27.08.2022,LSDXOXO,xl,20:00,Berghain,FALSE,2022
27.08.2022,FJAAK,spandau20,23:59,Berghain,TRUE,2022
27.08.2022,Massimiliano Pagliara,funnuvojere,23:59,Panorama Bar,FALSE,2022
27.08.2022,Richii,,04:00,Panorama Bar,FALSE,2022
27.08.2022,Ady Toledano,hot concept,08:00,Panorama Bar,FALSE,2022
27.08.2022,,,12:00,Panorama Bar,FALSE,2022
27.08.2022,Gezender,,20:00,Panorama Bar,FALSE,2022
27.08.2022,Roi Perez,ostgut ton,23:59,Panorama Bar,TRUE,2022
27.08.2022,DJ Holographic,hitchhiker,12:00,Garten,FALSE,2022
27.08.2022,Soundstream,soundstream,16:00,Garten,TRUE,2022
03.09.2022,Marcel Dettmann,bad manners,23:59,Berghain,FALSE,2022
03.09.2022,Liziuz,semantica,04:00,Berghain,FALSE,2022
03.09.2022,Phase Fatale,ostgut ton,05:00,Berghain,FALSE,2022
03.09.2022,Justine Perry,,09:00,Berghain,FALSE,2022
03.09.2022,Akua,,13:00,Berghain,FALSE,2022
03.09.2022,Answer Code Request,ostgut ton,17:00,Berghain,FALSE,2022
03.09.2022,Dr. Rubinstein,,21:00,Berghain,FALSE,2022
03.09.2022,Boris,ostgut ton,01:00,Berghain,TRUE,2022
03.09.2022,Sunju Hargun,_ jin,23:59,Panorama Bar,FALSE,2022
03.09.2022,B�zier,dark entries,04:00,Panorama Bar,FALSE,2022
03.09.2022,Diskonnected,,08:00,Panorama Bar,FALSE,2022
03.09.2022,,,12:00,Panorama Bar,FALSE,2022
03.09.2022,Russell E. L. Butler,mister saturday night,20:00,Panorama Bar,FALSE,2022
03.09.2022,Chida,esp institute,21:00,Panorama Bar,FALSE,2022
03.09.2022,Ouissam,,01:00,Panorama Bar,TRUE,2022
03.09.2022,Sedef Adasi,public possession,12:00,Garten,FALSE,2022
03.09.2022,Lakuti,uzuri,16:00,Garten,TRUE,2022
10.09.2022,Paula Koski,,23:59,Berghain,FALSE,2022
10.09.2022,Slam,soma,04:00,Berghain,FALSE,2022
10.09.2022,Stef Mendesidis,klockworks,05:00,Berghain,FALSE,2022
10.09.2022,Mark Broom,rekids,09:00,Berghain,FALSE,2022
10.09.2022,Erika,interdimensional transmissions,13:00,Berghain,FALSE,2022
10.09.2022,Josey Rebelle,,17:00,Berghain,FALSE,2022
10.09.2022,Helena Hauff,ninja tune,21:00,Berghain,FALSE,2022
10.09.2022,DVS1,hush,01:00,Berghain,TRUE,2022
10.09.2022,Elisa Elisa,heat up,23:59,Panorama Bar,FALSE,2022
10.09.2022,Gide�n,homo-centric,04:00,Panorama Bar,FALSE,2022
10.09.2022,Grace Sands,,08:00,Panorama Bar,FALSE,2022
10.09.2022,Physical Therapy,allergy season,12:00,Panorama Bar,FALSE,2022
10.09.2022,nd_baumecker,ostgut ton,16:00,Panorama Bar,FALSE,2022
10.09.2022,Avalon Emerson,ad 93,20:00,Panorama Bar,FALSE,2022
10.09.2022,Gerd Janson,running back,23:59,Panorama Bar,TRUE,2022
17.09.2022,Diamin,tecnologias elementales,23:59,Berghain,FALSE,2022
17.09.2022,Etapp Kyle,ostgut ton,04:00,Berghain,FALSE,2022
17.09.2022,Lolsnake,,08:00,Berghain,FALSE,2022
17.09.2022,JakoJako,mute,12:00,Berghain,FALSE,2022
17.09.2022,Dax J,monnom black,16:00,Berghain,FALSE,2022
17.09.2022,Karenn,voam,20:00,Berghain,FALSE,2022
17.09.2022,Norman Nodge,ostgut ton,21:00,Berghain,FALSE,2022
17.09.2022,Steffi,klakson,01:00,Berghain,TRUE,2022
17.09.2022,Zopelar,apron,23:59,Panorama Bar,FALSE,2022
17.09.2022,Davis,,04:00,Panorama Bar,FALSE,2022
17.09.2022,Mystery Affair,,08:00,Panorama Bar,FALSE,2022
17.09.2022,AGY3NA,,12:00,Panorama Bar,FALSE,2022
17.09.2022,Cormac,polari,16:00,Panorama Bar,FALSE,2022
17.09.2022,DJ Minx,women on wax,20:00,Panorama Bar,FALSE,2022
17.09.2022,Gabrielle Kwarteng,,23:59,Panorama Bar,TRUE,2022
17.09.2022,Noporn,,19:00,S�ule,TRUE,2022
24.09.2022,Polygonia,huinali,23:59,Berghain,FALSE,2022
24.09.2022,Philipp Gorbachev,pg tune,04:00,Berghain,FALSE,2022
24.09.2022,Fiedel,ostgut ton,06:00,Berghain,FALSE,2022
24.09.2022,Quelza,mord,10:00,Berghain,FALSE,2022
24.09.2022,KI/KI,,14:00,Berghain,FALSE,2022
24.09.2022,Gaetano Parisio,conform,18:00,Berghain,FALSE,2022
24.09.2022,Freddy K,key vinyl,22:00,Berghain,FALSE,2022
24.09.2022,Adiel,danza tribale,02:00,Berghain,TRUE,2022
24.09.2022,DASCO,bisexuality exists,23:59,Panorama Bar,FALSE,2022
24.09.2022,Nick H�ppner,touch from a distance,04:00,Panorama Bar,FALSE,2022
24.09.2022,Oracy,mojuba,08:00,Panorama Bar,FALSE,2022
24.09.2022,Partok,,12:00,Panorama Bar,FALSE,2022
24.09.2022,Hiroko Yamamura,trax,16:00,Panorama Bar,FALSE,2022
24.09.2022,K'Alexi Shelby,k klassik,20:00,Panorama Bar,FALSE,2022
24.09.2022,Virginia,ostgut ton,23:59,Panorama Bar,TRUE,2022
01.10.2022,Sandrien,wolfskuil,23:59,Berghain,FALSE,2022
01.10.2022,Hadone,things we never did,05:00,Berghain,FALSE,2022
01.10.2022,Rene Wise,mote-evolver,09:00,Berghain,FALSE,2022
01.10.2022,Insolate,out of place,13:00,Berghain,FALSE,2022
01.10.2022,DJ Stingray 313 B2B Marcel Dettmann,micron audio / bad manners,17:00,Berghain,FALSE,2022
01.10.2022,Planetary Assault Systems,mote-evolver,20:00,Berghain,FALSE,2022
01.10.2022,Inox Traxx,symbolism,21:15,Berghain,FALSE,2022
01.10.2022,Fadi Mohem,mohem,01:15,Berghain,TRUE,2022
01.10.2022,Audrey Danza,proxima.,23:59,Panorama Bar,FALSE,2022
01.10.2022,Radio Slave,rekids,04:00,Panorama Bar,FALSE,2022
01.10.2022,Tijana T,,08:00,Panorama Bar,FALSE,2022
01.10.2022,Dinky,crosstown rebels,12:00,Panorama Bar,FALSE,2022
01.10.2022,Josh Cheon,dark entries,16:00,Panorama Bar,FALSE,2022
01.10.2022,Ben Klock,klockworks,20:00,Panorama Bar,FALSE,2022
01.10.2022,�me B2B Jennifer Cardini,innervisions / correspondant,23:59,Panorama Bar,TRUE,2022
08.10.2022,Cora,,23:59,Berghain,FALSE,2022
08.10.2022,Answer Code Request,ostgut ton,04:00,Berghain,FALSE,2022
08.10.2022,Norman Nodge,ostgut ton,08:00,Berghain,FALSE,2022
08.10.2022,Moritz von Oswald,basic channel,12:00,Berghain,FALSE,2022
08.10.2022,Takaaki Itoh,kr3,15:00,Berghain,FALSE,2022
08.10.2022,Dasha Rush,sonic groove,19:00,Berghain,FALSE,2022
08.10.2022,Amotik,amotik,23:00,Berghain,TRUE,2022
08.10.2022,David Elimelech,,23:59,Panorama Bar,FALSE,2022
08.10.2022,Marie Pravda,,04:00,Panorama Bar,FALSE,2022
08.10.2022,DJ Fart in the Club,,08:00,Panorama Bar,FALSE,2022
08.10.2022,Alinka,twirl,12:00,Panorama Bar,FALSE,2022
08.10.2022,Marie Montexier,pary�a,16:00,Panorama Bar,FALSE,2022
08.10.2022,Shanti Celeste,peach discs,20:00,Panorama Bar,FALSE,2022
08.10.2022,Soundstream,soundstream,23:59,Panorama Bar,TRUE,2022
15.10.2022,Barker,ostgut ton,23:59,Berghain,FALSE,2022
15.10.2022,JakoJako,mute,04:00,Berghain,FALSE,2022
15.10.2022,Louis Satori,,05:00,Berghain,FALSE,2022
15.10.2022,Dustin Zahn,rekids,09:00,Berghain,FALSE,2022
15.10.2022,Juana,,13:00,Berghain,FALSE,2022
15.10.2022,Key Clef,ipnotica erotica,17:00,Berghain,FALSE,2022
15.10.2022,Efdemin,ostgut ton,21:00,Berghain,FALSE,2022
15.10.2022,R�dh�d,wsnwg,01:00,Berghain,TRUE,2022
15.10.2022,Ed Davenport,counterchange,23:59,Panorama Bar,FALSE,2022
15.10.2022,Paramida,love on the rocks,04:00,Panorama Bar,FALSE,2022
15.10.2022,Cinthie,aus,08:00,Panorama Bar,FALSE,2022
15.10.2022,Gallegos,slump,12:00,Panorama Bar,FALSE,2022
15.10.2022,Octo Octa,t4t luv nrg,16:00,Panorama Bar,FALSE,2022
15.10.2022,R�is�n Murphy,skint,20:00,Panorama Bar,FALSE,2022
15.10.2022,nd_baumecker,ostgut ton,20:40,Panorama Bar,FALSE,2022
15.10.2022,Roi Perez,ostgut ton,01:00,Panorama Bar,TRUE,2022
22.10.2022,Shcuro,naive,23:59,Berghain,FALSE,2022
22.10.2022,Steffi,candy mountain,04:00,Berghain,FALSE,2022
22.10.2022,Ben Sims,symbolism,05:00,Berghain,FALSE,2022
22.10.2022,Blasha &amp; Allatt,,09:00,Berghain,FALSE,2022
22.10.2022,Vil,,13:00,Berghain,FALSE,2022
22.10.2022,Tasha,,17:00,Berghain,FALSE,2022
22.10.2022,Regis,downwards,21:00,Berghain,FALSE,2022
22.10.2022,Don Williams B2B XDB,mojuba / dial,01:00,Berghain,TRUE,2022
22.10.2022,Mala Ika,weirdos,23:59,Panorama Bar,FALSE,2022
22.10.2022,INIT,optimo music,04:00,Panorama Bar,FALSE,2022
22.10.2022,Peach,peach discs,05:00,Panorama Bar,FALSE,2022
22.10.2022,Curses,ombra intl,09:00,Panorama Bar,FALSE,2022
22.10.2022,Fort Romeau,ghostly international,13:00,Panorama Bar,FALSE,2022
22.10.2022,Vale Budino,,17:00,Panorama Bar,FALSE,2022
22.10.2022,Massimiliano Pagliara,permanent vacation,21:00,Panorama Bar,FALSE,2022
22.10.2022,Benjamin Fr�hlich B2B Coloray,permanent vacation / atomnation,01:00,Panorama Bar,TRUE,2022
29.10.2022,Blue Hour,blue hour,23:59,Berghain,FALSE,2022
29.10.2022,Stefan Goldmann,macro,03:00,Berghain,FALSE,2022
29.10.2022,Ryan Elliott,faith beat,07:00,Berghain,FALSE,2022
29.10.2022,CHAMI face 2 face OP/H,,11:00,Berghain,FALSE,2022
29.10.2022,DJ Nobu,bitta,15:00,Berghain,FALSE,2022
29.10.2022,Aurora Halal,mutual dreaming,19:00,Berghain,FALSE,2022
29.10.2022,Etapp Kyle b2b Daria Kolosova,ostgut ton,23:00,Berghain,TRUE,2022
29.10.2022,Sedef Adasi,public possession,23:59,Panorama Bar,FALSE,2022
29.10.2022,Bashkka,,03:00,Panorama Bar,FALSE,2022
29.10.2022,Nat Wendell,,07:00,Panorama Bar,FALSE,2022
29.10.2022,Mike Starr,,11:00,Panorama Bar,FALSE,2022
29.10.2022,OK Williams,,15:00,Panorama Bar,FALSE,2022
29.10.2022,fka.m4a,,19:00,Panorama Bar,FALSE,2022
29.10.2022,Floorplan,m-plant,23:00,Panorama Bar,FALSE,2022
29.10.2022,Roman Fl�gel,running back,02:00,Panorama Bar,TRUE,2022
29.10.2022,Portable,,19:00,S�ule,TRUE,2022
05.11.2022,Lily Ackerman,,23:59,Berghain,FALSE,2022
05.11.2022,Tobias.,ostgut ton,04:00,Berghain,FALSE,2022
05.11.2022,� [Phase],modwerks,05:00,Berghain,FALSE,2022
05.11.2022,madwoman,,09:00,Berghain,FALSE,2022
05.11.2022,Fadi Mohem,mohem,13:00,Berghain,FALSE,2022
05.11.2022,Marcel Dettmann,bad manners,17:00,Berghain,FALSE,2022
05.11.2022,Sterac,delsin,21:00,Berghain,FALSE,2022
05.11.2022,Joel Mull,parabel,01:00,Berghain,TRUE,2022
05.11.2022,Amaliah,borne fruits,23:59,Panorama Bar,FALSE,2022
05.11.2022,Cromby,phantasy sound,04:00,Panorama Bar,FALSE,2022
05.11.2022,Eliott Litrowski,oossha,08:00,Panorama Bar,FALSE,2022
05.11.2022,Justin Cudmore,cin cin,12:00,Panorama Bar,FALSE,2022
05.11.2022,The Carry Nation,batty bass,16:00,Panorama Bar,FALSE,2022
05.11.2022,DJ Holographic,hitchhiker,20:00,Panorama Bar,FALSE,2022
05.11.2022,Julion De'Angelo,freedom school,23:00,Panorama Bar,FALSE,2022
05.11.2022,Tama Sumo,ostgut ton,02:00,Panorama Bar,TRUE,2022
12.11.2022,V�N ANH,,23:59,Berghain,FALSE,2022
12.11.2022,Kasper Marott,axces,04:00,Berghain,FALSE,2022
12.11.2022,JakoJako,mute,08:00,Berghain,FALSE,2022
12.11.2022,Answer Code Request,ostgut ton,12:00,Berghain,FALSE,2022
12.11.2022,Rolando,r3,16:00,Berghain,FALSE,2022
12.11.2022,Nazira,zvuk,19:00,Berghain,FALSE,2022
12.11.2022,rRoxymore,don't be afraid,22:00,Berghain,FALSE,2022
12.11.2022,Fiedel,ostgut ton,02:00,Berghain,TRUE,2022
12.11.2022,Audrey Danza,proxima,23:59,Panorama Bar,FALSE,2022
12.11.2022,Barbara Hofmann,,04:00,Panorama Bar,FALSE,2022
12.11.2022,Eli Escobar,classic,08:00,Panorama Bar,FALSE,2022
12.11.2022,Steffi b2b nd_baumecker,"candy mountain, ostgut ton",12:00,Panorama Bar,FALSE,2022
12.11.2022,DJ Pierre,afro acid,20:00,Panorama Bar,FALSE,2022
12.11.2022,Gerd Janson,running back,23:00,Panorama Bar,TRUE,2022
12.11.2022,Soft Crash,bite,21:00,S�ule,TRUE,2022
19.11.2022,D.Dan,summerpup,23:59,Berghain,FALSE,2022
19.11.2022,Yazzus,tresor,04:00,Berghain,FALSE,2022
19.11.2022,Hyperaktivist,,08:00,Berghain,FALSE,2022
19.11.2022,DJ TOOL,fast forward,12:00,Berghain,FALSE,2022
19.11.2022,Etapp Kyle,ostgut ton,16:00,Berghain,FALSE,2022
19.11.2022,Ben Klock,klockworks,20:00,Berghain,FALSE,2022
19.11.2022,Norman Nodge,ostgut ton,00:00,Berghain,TRUE,2022
19.11.2022,Massimiliano Pagliara,funnuvojere,23:59,Panorama Bar,FALSE,2022
19.11.2022,Lakuti,uzuri,04:00,Panorama Bar,FALSE,2022
19.11.2022,Ece �zel,,08:00,Panorama Bar,FALSE,2022
19.11.2022,Nicola Cruz,rhythm section international,12:00,Panorama Bar,FALSE,2022
19.11.2022,Gene On Earth,limousine dream,16:00,Panorama Bar,FALSE,2022
19.11.2022,Paramida,love on the rocks,20:00,Panorama Bar,FALSE,2022
19.11.2022,KiNK,sofia,00:00,Panorama Bar,FALSE,2022
19.11.2022,Sedef Adasi,public possession,02:00,Panorama Bar,TRUE,2022
26.11.2022,Chris Cruse,spotlight,23:59,Panorama Bar,FALSE,2022
26.11.2022,James Bangura,world building,04:00,Panorama Bar,FALSE,2022
26.11.2022,Roi Perez,ostgut ton,08:00,Panorama Bar,FALSE,2022
26.11.2022,livwutang,,12:00,Panorama Bar,FALSE,2022
26.11.2022,Bashkka,,16:00,Panorama Bar,FALSE,2022
26.11.2022,Virginia,candy mountain,20:00,Panorama Bar,FALSE,2022
26.11.2022,Midland,graded,00:00,Panorama Bar,TRUE,2022
26.11.2022,Efdemin,ostgut ton,23:59,Berghain,FALSE,2022
26.11.2022,Colin Benders,hiss &amp; hertz,04:00,Berghain,FALSE,2022
26.11.2022,Kyle Geiger,made of concrete,05:30,Berghain,FALSE,2022
26.11.2022,Key Clef,ipnotica erotica,09:30,Berghain,FALSE,2022
26.11.2022,Boris,ostgut ton,13:30,Berghain,FALSE,2022
26.11.2022,DVS1,hush,17:30,Berghain,FALSE,2022
26.11.2022,Volvox,,21:30,Berghain,FALSE,2022
26.11.2022,Naty Seres,never not now,01:30,Berghain,TRUE,2022
03.12.2022,Matrixxman,the grid,17:00,Berghain,FALSE,2022
03.12.2022,Marcel Dettmann,bad manners,21:00,Berghain,FALSE,2022
03.12.2022,Freddy K,key vinyl,22:00,Berghain,FALSE,2022
03.12.2022,Daria Kolosova,,02:00,Berghain,TRUE,2022
03.12.2022,Kikelomo,,23:59,Panorama Bar,FALSE,2022
03.12.2022,DJ Fart in the Club,,04:00,Panorama Bar,FALSE,2022
03.12.2022,Job Jobse,,08:00,Panorama Bar,FALSE,2022
03.12.2022,Palms Trax,dekmantel,12:00,Panorama Bar,FALSE,2022
03.12.2022,Paula Tape,rhythm section international,16:00,Panorama Bar,FALSE,2022
03.12.2022,Carista,united identities,20:00,Panorama Bar,FALSE,2022
03.12.2022,Terr,phantasy sound,00:00,Panorama Bar,TRUE,2022
10.12.2022,Justine Perry,,23:59,Berghain,FALSE,2022
10.12.2022,Terence Fixmer,mute,04:00,Berghain,FALSE,2022
10.12.2022,Fran�ois X,xx lab,05:00,Berghain,FALSE,2022
10.12.2022,Surgeon,dynamic tension,09:00,Berghain,FALSE,2022
10.12.2022,Josey Rebelle,,13:00,Berghain,FALSE,2022
10.12.2022,Fiedel,ostgut ton,17:00,Berghain,FALSE,2022
10.12.2022,Ben Klock,klockworks,21:00,Berghain,FALSE,2022
10.12.2022,Boris,ostgut ton,01:00,Berghain,TRUE,2022
10.12.2022,�me,innervisions,23:59,Panorama Bar,FALSE,2022
10.12.2022,Cassy,housewax,04:00,Panorama Bar,FALSE,2022
10.12.2022,AGY3NA,,08:00,Panorama Bar,FALSE,2022
10.12.2022,Fred P,private society,12:00,Panorama Bar,FALSE,2022
10.12.2022,Lakuti B2B Tama Sumo,"uzuri, ostgut ton",16:00,Panorama Bar,FALSE,2022
10.12.2022,Kittin &amp; The Hacker,nobody�s biz_zness,20:00,Panorama Bar,FALSE,2022
10.12.2022,nd_baumecker,ostgut ton,21:30,Panorama Bar,FALSE,2022
10.12.2022,Virginia,candy mountain,01:30,Panorama Bar,TRUE,2022
10.12.2022,LABOUR,,10:30,Other,FALSE,2022
10.12.2022,Alekzandra,,11:30,Other,FALSE,2022
10.12.2022,Key Clef,ipnotica erotica,15:30,Other,FALSE,2022
10.12.2022,NikNak,,16:30,Other,FALSE,2022
10.12.2022,DJ Gigola,,18:00,Other,FALSE,2022
10.12.2022,The 7th Plain,mote-evolver,19:00,Other,FALSE,2022
10.12.2022,Claudio PRC,012,23:00,Other,TRUE,2022
17.12.2022,Primal State,dessert,23:59,Berghain,FALSE,2022
17.12.2022,Beste Hira,,04:00,Berghain,FALSE,2022
17.12.2022,Nene H,live from earth,08:00,Berghain,FALSE,2022
17.12.2022,Akua,,12:00,Berghain,FALSE,2022
17.12.2022,Mareena,unrush,16:00,Berghain,FALSE,2022
17.12.2022,Orlando Voorn,axis,20:00,Berghain,FALSE,2022
17.12.2022,DJ Pete,,00:00,Berghain,TRUE,2022
17.12.2022,Dasco,bisexuality exists,23:59,Panorama Bar,FALSE,2022
17.12.2022,Bryan Kessler,do the taboo,04:00,Panorama Bar,FALSE,2022
17.12.2022,Dinky,horizontal,08:00,Panorama Bar,FALSE,2022
17.12.2022,Nat Wendell,depth of my soul,12:00,Panorama Bar,FALSE,2022
17.12.2022,Gonno,ostgut ton,16:00,Panorama Bar,FALSE,2022
17.12.2022,Seth Troxler,,20:00,Panorama Bar,FALSE,2022
17.12.2022,Binh,time passages,00:00,Panorama Bar,TRUE,2022
30.12.2022,Phase Fatale,ostgut ton,23:59,Berghain,FALSE,2022
30.12.2022,Philippa Pacho,,04:00,Berghain,FALSE,2022
30.12.2022,Answer Code Request,ostgut ton,07:00,Berghain,FALSE,2022
30.12.2022,Luke Slater,mote-evolver,10:00,Berghain,FALSE,2022
30.12.2022,Helena Hauff,ninja tune,13:00,Berghain,FALSE,2022
30.12.2022,Etapp Kyle B2B Daria Kolosova,ostgut ton,16:00,Berghain,FALSE,2022
30.12.2022,DJ Nobu,bitta,19:00,Berghain,FALSE,2022
30.12.2022,R�dh�d,wsnwg,22:00,Berghain,FALSE,2022
30.12.2022,Norman Nodge,ostgut ton,01:00,Berghain,FALSE,2022
30.12.2022,Fadi Mohem,mohem,04:00,Berghain,FALSE,2022
30.12.2022,Key Clef,ipnotica erotica,07:00,Berghain,FALSE,2022
30.12.2022,Barker,ostgut ton,10:00,Berghain,FALSE,2022
30.12.2022,JakoJako,mute,13:00,Berghain,FALSE,2022
30.12.2022,Adiel,danza tribale,16:00,Berghain,FALSE,2022
30.12.2022,Virginia,candy mountain,19:00,Berghain,FALSE,2022
30.12.2022,Ben Klock,klockworks,22:00,Berghain,FALSE,2022
30.12.2022,Tasha,,01:00,Berghain,FALSE,2022
30.12.2022,Steffi,candy mountain,04:00,Berghain,TRUE,2022
30.12.2022,Fiedel,ostgut ton,23:59,Panorama Bar,FALSE,2022
30.12.2022,DJ Holographic,hitchhiker,04:00,Panorama Bar,FALSE,2022
30.12.2022,Steve Rachmad,delsin,07:00,Panorama Bar,FALSE,2022
30.12.2022,Roi Perez,ostgut ton,10:00,Panorama Bar,FALSE,2022
30.12.2022,Nick H�ppner,touch from a distance,13:00,Panorama Bar,FALSE,2022
30.12.2022,Naty Seres,never not now,16:00,Panorama Bar,FALSE,2022
30.12.2022,OK Williams,,19:00,Panorama Bar,FALSE,2022
30.12.2022,fka.m4a,,22:00,Panorama Bar,FALSE,2022
30.12.2022,nd_baumecker,ostgut ton,01:00,Panorama Bar,FALSE,2022
30.12.2022,Paramida,love on the rocks,04:00,Panorama Bar,FALSE,2022
30.12.2022,Massimiliano Pagliara,funnuvojere,07:00,Panorama Bar,FALSE,2022
30.12.2022,Oracy,mojuba,10:00,Panorama Bar,FALSE,2022
30.12.2022,Ryan Elliott,faith beat,13:00,Panorama Bar,FALSE,2022
30.12.2022,Gabrielle Kwarteng,,16:00,Panorama Bar,FALSE,2022
30.12.2022,Sedef Adasi,public possession,19:00,Panorama Bar,FALSE,2022
30.12.2022,Bashkka,,22:00,Panorama Bar,FALSE,2022
30.12.2022,I-F,viewlexx,01:00,Panorama Bar,FALSE,2022
30.12.2022,Avalon Emerson,ad 93,04:00,Panorama Bar,TRUE,2022
